0.000000000000000000e+00 0.000000000000000000e+00 -9.837724268436431885e-02
1.010101010101010187e-02 1.602555367064513795e-04 -9.329617023468017578e-02
2.020202020202020374e-02 6.408607830848859306e-04 -8.822750300168991089e-02
3.030303030303030387e-02 1.441331810368676148e-03 -8.298905938863754272e-02
4.040404040404040747e-02 2.560862611857041282e-03 -7.744407653808593750e-02
5.050505050505051108e-02 3.998325913986661151e-03 -7.189904898405075073e-02
6.060606060606060774e-02 5.752274310523201699e-03 -6.550533324480056763e-02
7.070707070707071829e-02 7.820941718722235897e-03 -5.682237818837165833e-02
8.080808080808081495e-02 1.020224515598086058e-02 -4.640714451670646667e-02
9.090909090909091161e-02 1.289378683517556322e-02 -3.178624063730239868e-02
1.010101010101010222e-01 1.589285657655747919e-02 -1.490665413439273834e-02
1.111111111111111188e-01 1.919643453407602132e-02 2.417526906356215477e-03
1.212121212121212155e-01 2.280119460915893542e-02 1.594215258955955505e-02
1.313131313131313260e-01 2.670350688694604277e-02 2.807113900780677795e-02
1.414141414141414366e-01 3.089944206950235445e-02 4.020419716835021973e-02
1.515151515151515194e-01 3.538477520477484317e-02 5.248932167887687683e-02
1.616161616161616299e-01 4.015498993989612825e-02 6.492742896080017090e-02
1.717171717171717404e-01 4.520528306754409420e-02 7.736556977033615112e-02
1.818181818181818232e-01 5.053056936076684436e-02 8.980368822813034058e-02
1.919191919191919338e-01 5.612548669138929525e-02 1.022418364882469177e-01
2.020202020202020443e-01 6.198440142682934417e-02 1.133172884583473206e-01
2.121212121212121271e-01 6.810141409986886218e-02 1.194461658596992493e-01
2.222222222222222376e-01 7.447036534564804855e-02 1.255750507116317749e-01
2.323232323232323482e-01 8.108484209987991409e-02 1.317039281129837036e-01
2.424242424242424310e-01 8.793818405201755950e-02 1.378328204154968262e-01
2.525252525252525415e-01 9.502349034684867690e-02 1.439617276191711426e-01
2.626262626262626521e-01 1.023336265277397933e-01 1.502293944358825684e-01
2.727272727272727626e-01 1.098612317145089834e-01 1.571911871433258057e-01
2.828282828282828731e-01 1.175987260086692882e-01 1.641529947519302368e-01
2.929292929292929282e-01 1.255383181185545927e-01 1.711148172616958618e-01
3.030303030303030387e-01 1.336720131966196434e-01 1.780765652656555176e-01
3.131313131313131493e-01 1.419916208809915703e-01 1.851963102817535400e-01
3.232323232323232598e-01 1.504887635331457196e-01 1.925581544637680054e-01
3.333333333333333703e-01 1.591548846633824288e-01 2.002415359020233154e-01
3.434343434343434809e-01 1.679812575355922322e-01 2.079288810491561890e-01
3.535353535353535914e-01 1.769589939426201020e-01 2.160609513521194458e-01
3.636363636363636465e-01 1.860790531433677841e-01 2.243413031101226807e-01
3.737373737373737570e-01 1.953322509526141670e-01 2.326216399669647217e-01
3.838383838383838675e-01 2.047092689743817140e-01 2.409020066261291504e-01
3.939393939393939781e-01 2.142006639695352155e-01 2.491823732852935791e-01
4.040404040404040886e-01 2.237968773481702200e-01 2.574626505374908447e-01
4.141414141414141992e-01 2.334882447772217706e-01 2.657429873943328857e-01
4.242424242424242542e-01 2.432650058936173532e-01 2.740233540534973145e-01
4.343434343434343647e-01 2.531173141131933813e-01 2.823036909103393555e-01
4.444444444444444753e-01 2.630352465255021421e-01 2.906483113765716553e-01
4.545454545454545858e-01 2.730088138645604401e-01 2.990850806236267090e-01
4.646464646464646964e-01 2.830279705455113759e-01 3.075217604637145996e-01
4.747474747474748069e-01 2.930826247571207133e-01 3.159584701061248779e-01
4.848484848484848619e-01 3.031626485999688869e-01 3.243951797485351562e-01
4.949494949494949725e-01 3.132578882601718684e-01 3.328318595886230469e-01
5.050505050505050830e-01 3.233581742084228328e-01 3.412685692310333252e-01
5.151515151515152491e-01 3.334533314141390203e-01 3.497053384780883789e-01
5.252525252525253041e-01 3.435331895644867517e-01 3.575929403305053711e-01
5.353535353535353591e-01 3.535875932780569442e-01 3.651142418384552002e-01
5.454545454545455252e-01 3.636064123029843498e-01 3.726355135440826416e-01
5.555555555555555802e-01 3.735795516893212209e-01 3.801568448543548584e-01
5.656565656565657463e-01 3.834969619255162998e-01 3.876781165599822998e-01
5.757575757575758013e-01 3.933486490288910509e-01 3.951993882656097412e-01
5.858585858585858563e-01 4.031246845800630085e-01 4.026283621788024902e-01
5.959595959595960224e-01 4.128152156913313942e-01 4.094941318035125732e-01
6.060606060606060774e-01 4.224104748991164282e-01 4.163599312305450439e-01
6.161616161616162435e-01 4.319007899706308051e-01 4.232257306575775146e-01
6.262626262626262985e-01 4.412765936150556678e-01 4.300915598869323730e-01
6.363636363636364646e-01 4.505284330896051626e-01 4.369573295116424561e-01
6.464646464646465196e-01 4.596469796909719019e-01 4.438231289386749268e-01
6.565656565656565746e-01 4.686230381227803887e-01 4.506889283657073975e-01
6.666666666666667407e-01 4.774484810869583096e-01 4.575546681880950928e-01
6.767676767676767957e-01 4.861146165833603594e-01 4.644204676151275635e-01
6.868686868686869618e-01 4.946117704792592495e-01 4.712863266468048096e-01
6.969696969696970168e-01 5.029313868612228511e-01 4.781521260738372803e-01
7.070707070707071829e-01 5.110650885816084843e-01 4.850178658962249756e-01
7.171717171717172379e-01 5.190046856941522568e-01 4.918836951255798340e-01
7.272727272727272929e-01 5.267421837012388197e-01 4.987495243549346924e-01
7.373737373737374590e-01 5.342697916045466844e-01 5.056152343750000000e-01
7.474747474747475140e-01 5.415799297509734656e-01 5.124810934066772461e-01
7.575757575757576801e-01 5.486652374659508613e-01 5.193468928337097168e-01
7.676767676767677351e-01 5.555185804664761751e-01 5.262127518653869629e-01
7.777777777777777901e-01 5.621330580464156679e-01 5.330785512924194336e-01
7.878787878787879562e-01 5.685020100268631804e-01 5.399442911148071289e-01
7.979797979797980112e-01 5.746190234645838224e-01 5.468100309371948242e-01
8.080808080808081773e-01 5.804779391118137788e-01 5.536758303642272949e-01
8.181818181818182323e-01 5.860728576209476293e-01 5.605416893959045410e-01
8.282828282828283983e-01 5.913981454879012611e-01 5.672952532768249512e-01
8.383838383838384534e-01 5.964484407282084621e-01 5.738304257392883301e-01
8.484848484848485084e-01 6.012186582801826162e-01 5.803654193878173828e-01
8.585858585858586745e-01 6.057039951297525926e-01 5.869005918502807617e-01
8.686868686868687295e-01 6.098999351518686884e-01 5.934356451034545898e-01
8.787878787878788955e-01 6.138022536636643656e-01 5.999708175659179688e-01
8.888888888888889506e-01 6.174070216848513981e-01 6.065059304237365723e-01
8.989898989898991166e-01 6.207106099011309164e-01 6.130409836769104004e-01
9.090909090909091717e-01 6.237096923267003712e-01 6.195760965347290039e-01
9.191919191919192267e-01 6.264012496622486381e-01 6.253138184547424316e-01
9.292929292929293927e-01 6.287825723451400117e-01 6.303973793983459473e-01
9.393939393939394478e-01 6.308512632888023663e-01 6.353263854980468750e-01
9.494949494949496138e-01 6.326052403086540599e-01 6.402553319931030273e-01
9.595959595959596689e-01 6.340427382322203487e-01 6.451843380928039551e-01
9.696969696969697239e-01 6.351623106914155992e-01 6.501134634017944336e-01
9.797979797979798899e-01 6.359628315952884359e-01 6.550422906875610352e-01
9.898989898989899450e-01 6.364434962818554808e-01 6.611528992652893066e-01
1.000000000000000000e+00 6.366038223479713043e-01 6.675153374671936035e-01
