0.000000000000000000e+00 0.000000000000000000e+00 -2.525505721569061279e-01
1.010101010101010187e-02 5.101520253035405847e-05 -2.486857622861862183e-01
2.020202020202020374e-02 2.040608101214161797e-04 -2.448375672101974487e-01
3.030303030303030387e-02 4.591368227731865126e-04 -2.409819513559341431e-01
4.040404040404040747e-02 8.162432404856648270e-04 -2.371128499507904053e-01
5.050505050505051108e-02 1.275380063258851719e-03 -2.332437038421630859e-01
6.060606060606060774e-02 1.836547291092746051e-03 -2.295201420783996582e-01
7.070707070707071829e-02 2.499744923987349231e-03 -2.223069518804550171e-01
8.080808080808081495e-02 3.264972961942660176e-03 -2.119967341423034668e-01
9.090909090909091161e-02 4.132231404958678668e-03 -1.988139897584915161e-01
1.010101010101010222e-01 5.101520253035404275e-03 -1.837505400180816650e-01
1.111111111111111188e-01 6.172839506172842633e-03 -1.680307090282440186e-01
1.212121212121212155e-01 7.346189164370985070e-03 -1.481479555368423462e-01
1.313131313131313260e-01 8.621569227629837656e-03 -1.270356625318527222e-01
1.414141414141414366e-01 9.998979695949396923e-03 -1.058501303195953369e-01
1.515151515151515194e-01 1.147842056932966461e-02 -8.418516814708709717e-02
1.616161616161616299e-01 1.305989184777064244e-02 -6.137348338961601257e-02
1.717171717171717404e-01 1.474339353127232521e-02 -3.856180608272552490e-02
1.818181818181818232e-01 1.652892561983471467e-02 -1.575012877583503723e-02
1.919191919191919338e-01 1.841648811345781428e-02 7.061549462378025055e-03
2.020202020202020443e-01 2.040608101214162404e-02 2.556897141039371490e-02
2.121212121212121271e-01 2.249770431588613701e-02 2.845166809856891632e-02
2.222222222222222376e-01 2.469135802469136359e-02 3.133437037467956543e-02
2.323232323232323482e-01 2.698704213855730033e-02 3.421708941459655762e-02
2.424242424242424310e-01 2.938475665748393681e-02 3.709976375102996826e-02
2.525252525252525415e-01 3.188450158147127650e-02 3.998249024152755737e-02
2.626262626262626521e-01 3.448627691051934369e-02 4.306726157665252686e-02
2.727272727272727626e-01 3.719008264462810714e-02 4.716229438781738281e-02
2.828282828282828731e-01 3.999591878379758769e-02 5.125732347369194031e-02
2.929292929292929282e-01 4.290378532802776451e-02 5.535238608717918396e-02
3.030303030303030387e-01 4.591368227731864454e-02 5.944741144776344299e-02
3.131313131313131493e-01 4.902560963167024860e-02 6.371071189641952515e-02
3.232323232323232598e-01 5.223956739108255587e-02 6.836054474115371704e-02
3.333333333333333703e-01 5.555555555555557329e-02 7.357241958379745483e-02
3.434343434343434809e-01 5.897357412508928698e-02 7.878548651933670044e-02
3.535353535353535914e-01 6.249362309968373164e-02 8.330872654914855957e-02
3.636363636363636465e-01 6.611570247933884481e-02 8.759499341249465942e-02
3.737373737373737570e-01 6.983981226405468201e-02 9.188130497932434082e-02
3.838383838383838675e-01 7.366595245383124324e-02 9.616757184267044067e-02
3.939393939393939781e-01 7.759412304866850074e-02 1.004538908600807190e-01
4.040404040404040886e-01 8.162432404856649615e-02 1.047401651740074158e-01
