# x, y
1.782967789246058921e+00 1.777473291717210246e+00 1.765773300309454008e+00 1.748152492301792593e+00 1.724946971160154829e+00 1.696549158073981545e+00 1.663397986555630315e+00 1.625973254996475603e+00 1.584785133082533326e+00 1.540376233558518049e+00 1.493300194859270569e+00 1.444120961754295163e+00 1.393394182013311999e+00 1.341664938442989508e+00 1.289450889940948475e+00 1.237231736231344303e+00 1.185441435926401832e+00 1.134455244882802472e+00 1.084584362678155056e+00 1.036063653619160529e+00 9.890510211502457905e-01 9.436208561322441124e-01 8.997629028498695947e-01 8.573807441186881428e-01 8.162992560373587558e-01 7.762673615449081632e-01 7.369627747850323596e-01 6.980102053465849776e-01 6.589838908047467303e-01 6.194294062755258956e-01 5.788718160441883587e-01 5.368370502318370319e-01 4.928661732782407268e-01 4.465294519278693031e-01 3.974475210542459114e-01 3.453004974993969523e-01 2.898447513556889898e-01 2.309225203139537164e-01 1.684691496061365423e-01 1.025271348539090882e-01 3.323964033425794162e-02 -3.914408398577176595e-02 -1.142697609620264149e-01 -1.916862974958798704e-01 -2.708541046384886908e-01 -3.511534706823795648e-01 -4.319006070502999783e-01 -5.123602228087554833e-01 -5.917642209555149524e-01 -6.693284386937816688e-01 -7.442710352673795882e-01 -8.158293981864098710e-01 -8.832794817044455904e-01 -9.459528557396585935e-01 -1.003249298761470731e+00 -1.054649148970193906e+00 -1.099727785615852715e+00 -1.138160930882845534e+00 -1.169728831332120800e+00 -1.194320056039132716e+00 -1.211926843507516116e+00 -1.222647149233294650e+00 -1.226669546124077304e+00 -1.224270751069511443e+00 -1.215800173429061326e+00 -1.201666726086899173e+00 -1.182324378876590032e+00 -1.158257081124411503e+00 -1.129962289343280135e+00 -1.097937995745428053e+00 -1.062665267622224352e+00 -1.024598229989649667e+00 -9.841505158799571662e-01 -9.416879459155149679e-01 -8.975255685291005925e-01 -8.519181451083692735e-01 -8.050614118105987593e-01 -7.570981352317562862e-01 -7.081136058653019205e-01 -6.581527180871842297e-01 -6.072162640855433002e-01 -5.552820173988584074e-01 -5.023086607986171348e-01 -4.482488665693686314e-01 -3.930579205331655168e-01 -3.367127570069287090e-01 -2.792097094287518955e-01 -2.205826928568604683e-01 -1.609077096693433129e-01 -1.003041732050982682e-01 -3.894015415622375381e-02 2.296381498252280176e-02 8.514423758111790141e-02 1.472923184965311272e-01 2.090636097190247400e-01 2.700832413774019169e-01 3.299579707040675713e-01 3.882868603517249939e-01 4.446711021078555981e-01 4.987284692775943440e-01 3.458353818830526283e-01 3.940445720461516754e-01
-1.533117542650488385e-01 -1.525899232196983035e-01 -1.473002614493754137e-01 -1.369941992356401850e-01 -1.212863823605387220e-01 -9.986412224458590670e-02 -7.249346162052709708e-02 -3.902423814377588979e-02 6.098984233447088919e-04 4.637656064079862667e-02 9.815531923234052658e-02 1.557317505368348565e-01 2.187950392113397480e-01 2.869469091468258015e-01 3.596997507867391031e-01 4.364868326210227245e-01 5.166676994978989246e-01 5.995383149721748017e-01 6.843397039720114927e-01 7.702706238748657785e-01 8.565030371586586089e-01 9.421889777894882911e-01 1.026483201498943121e+00 1.108550417556220857e+00 1.187580239178377850e+00 1.262804498060818625e+00 1.333503871685534081e+00 1.399023590731554245e+00 1.458779628478977353e+00 1.512270386768853170e+00 1.559079309933230739e+00 1.598879282680584879e+00 1.631438403439464890e+00 1.656618937089827881e+00 1.674371563606121383e+00 1.684739977086471052e+00 1.687849008110637650e+00 1.683905390984722139e+00 1.673186749886536706e+00 1.656034600530205569e+00 1.632849917224563630e+00 1.604079604166231299e+00 1.570210997406397357e+00 1.531765210804313382e+00 1.489286068850484979e+00 1.443333139834538814e+00 1.394476551778974116e+00 1.343289509362110667e+00 1.290337558451145172e+00 1.236182884523520542e+00 1.181366138594083459e+00 1.126412211515109174e+00 1.071822540603124319e+00 1.018065743818384883e+00 9.655819308154127700e-01 9.147763895862958128e-01 8.660124565562500321e-01 8.196134499151201958e-01 7.758602336812550071e-01 7.349890673000779584e-01 6.971852831697135100e-01 6.625916198389607548e-01 6.312976716922450438e-01 6.033498392403842114e-01 5.787448718476144727e-01 5.574334644662837235e-01 5.393232601993519504e-01 5.242796593490994805e-01 5.121282223330247962e-01 5.026583380418676583e-01 4.956278328111765608e-01 4.907626799274787954e-01 4.877636548825827201e-01 4.863092678835920224e-01 4.860586961857887300e-01 4.866577201068003067e-01 4.877398037328797287e-01 4.889334078068606204e-01 4.898613349310547149e-01 4.901513266794961798e-01 4.894350768060657941e-01 4.873562188394512384e-01 4.835742288700584646e-01 4.777682834384618382e-01 4.696447819295617165e-01 4.589426411599784039e-01 4.454355782632769545e-01 4.289411815576272269e-01 4.093214874276446258e-01 3.864928240604132426e-01 3.604259866578039539e-01 3.311455162713709544e-01 2.987382869939743668e-01 2.633470877527174792e-01 2.251741312974117337e-01 1.844746097637005033e-01 1.415535341955638793e-01 9.676001311996533516e-02 5.047885800944917900e-02 3.122927552922377323e-03 3.614952664431059226e-02 -5.284716203888290866e-03
-1.784380570986750236e-01 -1.865252497682522992e-01 -1.938020145783620751e-01 -1.999641122544678351e-01 -2.047282035901975827e-01 -2.078426887334418049e-01 -2.091013165614601932e-01 -2.083486451245064319e-01 -2.054900660027260961e-01 -2.004941238392154435e-01 -1.934008788056126582e-01 -1.843171782165034800e-01 -1.734226070673746400e-01 -1.609610425711423543e-01 -1.472374155775370008e-01 -1.326100763607886979e-01 -1.174793786997827272e-01 -1.022766178299671508e-01 -8.745432554753006238e-02 -7.346692110110351892e-02 -6.076317354855303304e-02 -4.976788632259992323e-02 -4.087108348864312846e-02 -3.441623368013931039e-02 -3.068672134104126134e-02 -2.990162315046221431e-02 -3.220609413746970684e-02 -3.766724077055279285e-02 -4.627208976068166585e-02 -5.793214391556082005e-02 -7.247970797117987696e-02 -8.967912050163069637e-02 -1.092314517123655904e-01 -1.307825438440572974e-01 -1.539408932199676228e-01 -1.782776705511751603e-01 -2.033524160540570447e-01 -2.287154989100339264e-01 -2.539303661725992312e-01 -2.785784834840667745e-01 -3.022750006735903661e-01 -3.246775898269419480e-01 -3.454968133247053874e-01 -3.645013240783275821e-01 -3.815244542642235448e-01 -3.964648644886593631e-01 -4.092910173283393349e-01 -4.200371546603574036e-01 -4.287980605783402455e-01 -4.357314997535376988e-01 -4.410428392924687913e-01 -4.449823810079923669e-01 -4.478362258751868996e-01 -4.499153927611762027e-01 -4.515476078691693096e-01 -4.530646501130082826e-01 -4.547979444405362282e-01 -4.570668694152979494e-01 -4.601686718282368971e-01 -4.643768149839490600e-01 -4.699292323226997303e-01 -4.770268243321505452e-01 -4.858268036732603656e-01 -4.964403726979398357e-01 -5.089322415384740506e-01 -5.233153573655801027e-01 -5.395516414200216548e-01 -5.575486063651883262e-01 -5.771667571829823817e-01 -5.982093222697587587e-01 -6.204311791953165400e-01 -6.435349926340089288e-01 -6.671774200839054592e-01 -6.909662938198403159e-01 -7.144671921428099592e-01 -7.372083273586564900e-01 -7.586834077335667947e-01 -7.783587195924553948e-01 -7.956819467824780556e-01 -8.100898014455120144e-01 -8.210215824100769444e-01 -8.279267204293345728e-01 -8.302797244748867378e-01 -8.275925133799799660e-01 -8.194290670271885402e-01 -8.054198376538057591e-01 -7.852713433318232461e-01 -7.587828585432292439e-01 -7.258540776808872774e-01 -6.864963807097522741e-01 -6.408378100994881477e-01 -5.891280503812690306e-01 -5.317390987137865510e-01 -4.691626888122153449e-01 -4.020065836417137106e-01 -3.309832414499511155e-01 -2.569020000175609719e-01 -1.806475252732525072e-01 -1.031739517024715114e-01 -2.547351502460150352e-02 5.958430708735935610e-01 -1.362543268936486363e-01
2.280395907331298488e+00 2.278650262118092407e+00 2.267139921704051986e+00 2.245981771986954811e+00 2.215397399232616138e+00 2.175711161413975248e+00 2.127341397435706494e+00 2.070799746322613100e+00 2.006679225510344722e+00 1.935642359111270583e+00 1.858414783312933860e+00 1.775763535128664250e+00 1.688491886008664622e+00 1.597415334987894786e+00 1.503354257971349028e+00 1.407114904424286994e+00 1.309476096765457953e+00 1.211176420805698983e+00 1.112904566855505539e+00 1.015287822984739297e+00 9.188855049511887030e-01 8.241831606010380229e-01 7.315932898813145568e-01 6.414495042828127769e-01 5.540142269025024602e-01 4.694809301985045091e-01 3.879766080139842588e-01 3.095734429008180078e-01 2.342993678618862374e-01 1.621409819551239417e-01 9.305952810655457319e-02 2.699558074810809102e-02 -3.611507611384000282e-02 -9.633868743034303128e-02 -1.537335953371757324e-01 -2.083442621516630733e-01 -2.601966485872269641e-01 -3.092943124588590775e-01 -3.556190946863952429e-01 -3.991302778284853137e-01 -4.397647704180777661e-01 -4.774465417540775802e-01 -5.120862442128147896e-01 -5.435870361094363723e-01 -5.718547327758218835e-01 -5.968037597516887560e-01 -6.183630971852883684e-01 -6.364851733135470369e-01 -6.511519644388225059e-01 -6.623792880419212548e-01 -6.702248720315496788e-01 -6.747871935517100184e-01 -6.762118199284784525e-01 -6.746854514163873606e-01 -6.704401307593041981e-01 -6.637446769228070309e-01 -6.549035053729758138e-01 -6.442429374166782630e-01 -6.321102779107299341e-01 -6.188601793986819866e-01 -6.048460852281740685e-01 -5.904061944552679853e-01 -5.758614339556407113e-01 -5.614979979098055907e-01 -5.475639349217672480e-01 -5.342580006057782160e-01 -5.217302786026495331e-01 -5.100741036989651089e-01 -4.993299314029361335e-01 -4.894775926514000619e-01 -4.804537537512141299e-01 -4.721473884816592692e-01 -4.644108314115450442e-01 -4.570684763236236847e-01 -4.499274485973602800e-01 -4.427899812504935695e-01 -4.354615595727308608e-01 -4.277637336402352330e-01 -4.195434243508822658e-01 -4.106798506061164478e-01 -4.010920554589053610e-01 -3.907453380813650790e-01 -3.796483098867546313e-01 -3.678575658413267280e-01 -3.554722438390750527e-01 -3.426293973654441216e-01 -3.294974458590663180e-01 -3.162680173503539804e-01 -3.031444539952707906e-01 -2.903359181649667886e-01 -2.780430321348428269e-01 -2.664485166929387305e-01 -2.557120746834896652e-01 -2.459593230547001685e-01 -2.372775865626855218e-01 -2.297135978474428297e-01 -2.232702434638926536e-01 -2.179111118836540850e-01 -2.135615434964878989e-01 -2.101124789967558915e-01 8.855988722620042886e-01 1.344685515390364461e-01
-5.720001219962912442e-01 -5.263204837413929527e-01 -4.833982150270521583e-01 -4.437455417255937173e-01 -4.078711664401308279e-01 -3.762800195335107012e-01 -3.494656667178036580e-01 -3.278994847191873951e-01 -3.120320857777294510e-01 -3.022737758875843062e-01 -2.989903028893758363e-01 -3.024944678039864776e-01 -3.130298926216117938e-01 -3.307669178257501286e-01 -3.557908768002441824e-01 -3.880921394656938750e-01 -4.275640296668830609e-01 -4.739902981051345998e-01 -5.270540029604895427e-01 -5.863259953442373495e-01 -6.512726371793466917e-01 -7.212631334170764852e-01 -7.955739265476610145e-01 -8.734014900093579614e-01 -9.538757461887328315e-01 -1.036072778641375480e+00 -1.119037640210087448e+00 -1.201797267376868428e+00 -1.283383326559883075e+00 -1.362849433867063143e+00 -1.439289259864769521e+00 -1.511857614198249822e+00 -1.579785122020291421e+00 -1.642390204334013504e+00 -1.699095800539493384e+00 -1.749435284282139680e+00 -1.793054910254183065e+00 -1.829727319635918725e+00 -1.859341164208632824e+00 -1.881902261771290386e+00 -1.897528173020174957e+00 -1.906437430608951766e+00 -1.908941740063163195e+00 -1.905427406534595081e+00 -1.896348235922517445e+00 -1.882204725938797063e+00 -1.863532652087637631e+00 -1.840884517542884957e+00 -1.814813914320556387e+00 -1.785865065098402704e+00 -1.754555311765918724e+00 -1.721366907560041959e+00 -1.686735277047398007e+00 -1.651046941213389907e+00 -1.614627194480243721e+00 -1.577743948937213148e+00 -1.540604196949762361e+00 -1.503356322582275029e+00 -1.466096635090647693e+00 -1.428871361981509658e+00 -1.391686190095995590e+00 -1.354515955575107400e+00 -1.317310270913144787e+00 -1.280003896790966378e+00 -1.242528755050604117e+00 -1.204818395549199783e+00 -1.166819879044739938e+00 -1.128496594770990846e+00 -1.089837360946179334e+00 -1.050857907204596486e+00 -1.011603785032559211e+00 -9.721497815510697915e-01 -9.326027162084629119e-01 -8.930932328767104966e-01 -8.537766688542163251e-01 -8.148256685427364143e-01 -7.764266954388562292e-01 -7.387711191202712691e-01 -7.020511738821870740e-01 -6.664532453429077297e-01 -6.321499792706737342e-01 -5.992961322856923401e-01 -5.680237716650603508e-01 -5.384363705577162040e-01 -5.106075812411962067e-01 -4.845752017379955090e-01 -4.603445801904041956e-01 -4.378803065067258249e-01 -4.171158481622609382e-01 -3.979437281130098203e-01 -3.802277455723520050e-01 -3.637969966778225595e-01 -3.484519719107779245e-01 -3.339707392655287266e-01 -3.201097133563828301e-01 -3.066094258962846486e-01 -2.932044787267436003e-01 -2.796207883684972972e-01 -2.655928103423259024e-01 -2.508605536715587392e-01 6.883350240482907223e-01 -8.114597328837518386e-01
-1.537692056871456048e+00 -1.541194248235495667e+00 -1.538736770140827881e+00 -1.530341092964659921e+00 -1.516056905334161264e+00 -1.495960687327185790e+00 -1.470150321801728888e+00 -1.438741063322987790e+00 -1.401868676949013848e+00 -1.359679463481405115e+00 -1.312339994435191892e+00 -1.260029487901589196e+00 -1.202946279295040277e+00 -1.141306430436283659e+00 -1.075348929837057099e+00 -1.005333693629949954e+00 -9.315505816940575778e-01 -8.543113282361493033e-01 -7.739581778465897122e-01 -6.908607025400592683e-01 -6.054170800137869124e-01 -5.180490766332110919e-01 -4.292007966709038280e-01 -3.393357334463852348e-01 -2.489309937510094106e-01 -1.584705458930161515e-01 -6.843937621911054536e-02 2.068027607916390898e-02 1.084191448120356699e-01 1.943284559685189705e-01 2.779803283914426548e-01 3.589776807742318110e-01 4.369575088879087965e-01 5.115974447693619753e-01 5.826106663947999698e-01 6.497553063991490241e-01 7.128264344057909652e-01 7.716628459983503330e-01 8.261374232002791640e-01 8.761562176243584688e-01 9.216544658137453272e-01 9.625951279605006183e-01 9.989566348430394260e-01 1.030735640036362533e+00 1.057937681390487938e+00 1.080579052459723188e+00 1.098677186331685096e+00 1.112257163569107643e+00 1.121346905034894537e+00 1.125977673322834605e+00 1.126191356059325965e+00 1.122039796246594445e+00 1.113591396793580213e+00 1.100936695231294005e+00 1.084194321878392042e+00 1.063516143877566655e+00 1.039094071515473949e+00 1.011165645323729212e+00 9.800178752960766460e-01 9.459883021519959190e-01 9.094693224319154723e-01 8.709029458774110166e-01 8.307835656626987308e-01 7.896461554078247902e-01 7.480648062709059909e-01 7.066402517016565632e-01 6.659908395456430874e-01 6.267380234283903562e-01 5.894947460852035803e-01 5.548484444076026145e-01 5.233521100621810751e-01 4.955045077496458839e-01 4.717394470953446550e-01 4.524163582563296981e-01 4.378056446875115415e-01 4.280854218701035663e-01 4.233332600311384697e-01 4.235263305993223759e-01 4.285391139508584746e-01 4.381483353385448032e-01 4.520422043720598304e-01 4.698217775329281976e-01 4.910224637411143012e-01 5.151176402565690315e-01 5.415425235848965180e-01 5.697041383024230576e-01 5.990023244296632798e-01 6.288440934006434002e-01 6.586605008160416608e-01 6.879268354837397847e-01 7.161675602483582592e-01 7.429766177636949465e-01 7.680232144133651850e-01 7.910583040209174799e-01 8.119188393101152146e-01 8.305304373800035389e-01 8.469029358059884105e-01 8.611248682093955997e-01 8.733576238837152950e-01 8.838241701378303228e-01 3.955813331246258446e-01 -2.086148680248780529e-01
3.776330371067629366e-01 3.751969493137492506e-01 3.679074385611068587e-01 3.564653436892535332e-01 3.416353402149175933e-01 3.242289270469151385e-01 3.050805964074019272e-01 2.850319084364919542e-01 2.649084784630290068e-01 2.455043381670597158e-01 2.275680658496464781e-01 2.117866494091392715e-01 1.987750532627922118e-01 1.890720205085102967e-01 1.831265470062248268e-01 1.813017726026640852e-01 1.838689243239524096e-01 1.910112238673107588e-01 2.028200743225511415e-01 2.193071164626902714e-01 2.404007779418686208e-01 2.659550170357722898e-01 2.957545562678693951e-01 3.295192489650814460e-01 3.669116904515253852e-01 4.075385418066056475e-01 4.509617909438317085e-01 4.966945683984906323e-01 5.442167770022521278e-01 5.929672358915781816e-01 6.423583807145428759e-01 6.917724417396352576e-01 7.405670617541453282e-01 7.880838464135130339e-01 8.336448927614678039e-01 8.765626697379494958e-01 9.161433716610952738e-01 9.516972674283455946e-01 9.825359690562135428e-01 1.007987216783770901e+00 1.027403633735270994e+00 1.040164480376155831e+00 1.045692312383683653e+00 1.043461273733898853e+00 1.033003594261182601e+00 1.013927110133261200e+00 9.859229648880327712e-01 9.487742241715418912e-01 9.023718341586279834e-01 8.467194455302444744e-01 7.819460035849727930e-01 7.083103521096038024e-01 6.262088491732960005e-01 5.361766145869070188e-01 4.388904144108334848e-01 3.351666068654043928e-01 2.259565741585336796e-01 1.123375123815073123e-01 -4.498483834639699537e-03 -1.232559205593797697e-01 -2.425587989070550621e-01 -3.609688790993280660e-01 -4.770100545043547413e-01 -5.891952399539263086e-01 -6.960532242244346079e-01 -7.961605016007209379e-01 -8.881693610068036593e-01 -9.708404236852510305e-01 -1.043067864693477453e+00 -1.103910888860107908e+00 -1.152614835301907892e+00 -1.188631315699067548e+00 -1.211637019557442185e+00 -1.221543804100962305e+00 -1.218504991019034867e+00 -1.202912887225156879e+00 -1.175395101893572658e+00 -1.136803378740916415e+00 -1.088190055506556675e+00 -1.030788663950370498e+00 -9.659861880874164308e-01 -8.952865483923002632e-01 -8.202773807815103568e-01 -7.425892631769014374e-01 -6.638597847746559033e-01 -5.856910548975559072e-01 -5.096152983212697274e-01 -4.370534607120368786e-01 -3.692901158056032251e-01 -3.074397760010350589e-01 -2.524281459717760412e-01 -2.049738911734771407e-01 -1.655764850479141126e-01 -1.345175198995773591e-01 -1.118556943411163629e-01 -9.744207417610720179e-02 -9.092916845621606958e-02 -9.179547124187481533e-02 -9.936222975740034713e-02 -1.128313045006928694e-01 4.369849831366545700e-01 2.158781401372038000e-01
1.168623147217892760e-01 1.315240774750714159e-01 1.487135883107612300e-01 1.685568759839460584e-01 1.911146087938980220e-01 2.163783743934304948e-01 2.442654087769870197e-01 2.746183805980776937e-01 3.072018122165022236e-01 3.417051493246673899e-01 3.777426289111593949e-01 4.148638172279051073e-01 4.525531532397186751e-01 4.902396839100960357e-01 5.273112585845770584e-01 5.631160282089960889e-01 5.969790707719151435e-01 6.282150005390586545e-01 6.561331799896575889e-01 6.800569188424465672e-01 6.993308714820180017e-01 7.133336898462008246e-01 7.214877072290653004e-01 7.232695947583211993e-01 7.182176995374439654e-01 7.059438497823123937e-01 6.861360382005962100e-01 6.585637443046332695e-01 6.230878285269302319e-01 5.796589468944963741e-01 5.283213957615564560e-01 4.692154546746262755e-01 4.025772508824437268e-01 3.287359018259325416e-01 2.481128134958613118e-01 1.612187198983704717e-01 6.864791567512586179e-02 -2.892670762601023612e-02 -1.307617477195084088e-01 -2.360499464925026047e-01 -3.439317306790978246e-01 -4.535011502903537051e-01 -5.638234178670870067e-01 -6.739405839455910874e-01 -7.828877802770037864e-01 -8.897060502743427968e-01 -9.934499271630572448e-01 -1.093209515913916574e+00 -1.188116334094368121e+00 -1.277354755274963560e+00 -1.360175737365654225e+00 -1.435906499162378891e+00 -1.503955284834753714e+00 -1.563824041243769614e+00 -1.615107069776310800e+00 -1.657500722189803710e+00 -1.690798375106386420e+00 -1.714897694567973696e+00 -1.729791004497567730e+00 -1.735567837850136685e+00 -1.732406769154353432e+00 -1.720569865006128962e+00 -1.700396242136542391e+00 -1.672290353261544960e+00 -1.636717788201211832e+00 -1.594193614324713737e+00 -1.545270750772104407e+00 -1.490539022580330553e+00 -1.430608103400744291e+00 -1.366103938187332778e+00 -1.297663392130239624e+00 -1.225922691548695154e+00 -1.151521660985473927e+00 -1.075092436622665071e+00 -9.972590943956840537e-01 -9.186369135177956391e-01 -8.398319466453473270e-01 -7.614362179672298225e-01 -6.840340732903777976e-01 -6.081968374359796314e-01 -5.344861447142177369e-01 -4.634507574845427302e-01 -3.956268883887387733e-01 -3.315362097091112403e-01 -2.716841813345745593e-01 -2.165526585093317524e-01 -1.666001059380933236e-01 -1.222522946817423406e-01 -8.389841627204634722e-02 -5.188495227033732698e-02 -2.650444963997093673e-02 -7.995136220413904052e-03 3.473005649792839690e-03 7.796876960499496238e-03 4.950463896106383106e-03 -5.013184251287342019e-03 -2.196181910519700783e-02 -4.567615094329124242e-02 -7.585769343811110677e-02 -1.121280994095097266e-01 1.545916233137549778e-01 4.846572766646753405e-02
-6.426421403377777786e-01 -6.825385805573666032e-01 -7.219718613012705566e-01 -7.607261043461719385e-01 -7.985788450968950292e-01 -8.353046112352735530e-01 -8.706827388367951448e-01 -9.045004626073768206e-01 -9.365616539470974500e-01 -9.666897755247045865e-01 -9.947316516548010412e-01 -1.020563222340097775e+00 -1.044087345143704715e+00 -1.065234807500873737e+00 -1.083967133654917703e+00 -1.100268721741627598e+00 -1.114144219198904162e+00 -1.125615950394474041e+00 -1.134716195291741725e+00 -1.141483104909850388e+00 -1.145948864603691497e+00 -1.148142625426563201e+00 -1.148080239765511212e+00 -1.145759152845962303e+00 -1.141160777111681845e+00 -1.134245538841105461e+00 -1.124954100416494240e+00 -1.113212465097077830e+00 -1.098932722784411453e+00 -1.082021113241112387e+00 -1.062379215690441914e+00 -1.039922759234713334e+00 -1.014575658090802301e+00 -9.862853298180236372e-01 -9.550265282752971041e-01 -9.208082331979935420e-01 -8.836774266653112386e-01 -8.437232258620223080e-01 -8.010711617492781711e-01 -7.558883284759553289e-01 -7.083754016174576007e-01 -6.587647319699972970e-01 -6.073087948488136156e-01 -5.542753651818854710e-01 -4.999366482972631420e-01 -4.445616338263138068e-01 -3.884053587421895659e-01 -3.317017194827364124e-01 -2.746567743917236459e-01 -2.174466453234735197e-01 -1.602070184698632105e-01 -1.030418523890084675e-01 -4.602005418975551460e-02 1.081849951727368274e-02 6.746080159044443025e-02 1.239040121763575197e-01 1.801541624145608367e-01 2.362127100600404372e-01 2.920632018836319954e-01 3.476656355730801118e-01 4.029452838372395984e-01 4.577797428552831116e-01 5.120003000522790337e-01 5.653807140050675084e-01 6.176401855456825629e-01 6.684436033606661054e-01 7.174004873119737002e-01 7.640790857481459808e-01 8.080088412468835468e-01 8.486939915948334967e-01 8.856242252508129686e-01 9.182894869158920725e-01 9.461946016335034404e-01 9.688730937380150010e-01 9.858988564500488216e-01 9.969067552777401975e-01 1.001594641231079219e+00 9.997411852031043988e-01 9.912101106712486454e-01 9.759594644453853940e-01 9.540404854249798783e-01 9.256051248813853549e-01 8.908971216083677591e-01 8.502565533066899217e-01 8.041089844574935697e-01 7.529609579839467992e-01 6.973864394523163757e-01 6.380242737098280603e-01 5.755581986507487535e-01 5.107094115860554284e-01 4.442240504515315713e-01 3.768581494483898009e-01 3.093642395977782011e-01 2.424800473194773376e-01 1.769180313835834739e-01 1.133491402501499712e-01 5.239447178846784459e-02 -5.383827643252415626e-03 -5.949329384258959103e-02 -1.095180477772588340e-01 6.323707328609399214e-01 -4.191441692213729864e-01
-1.557583855691693664e+00 -1.612881743832787818e+00 -1.662152389485083370e+00 -1.704846754082319560e+00 -1.740465660022433525e+00 -1.768576512215678687e+00 -1.788814436597631508e+00 -1.800898949065819599e+00 -1.804635663185250705e+00 -1.799926930386896773e+00 -1.786768952667529442e+00 -1.765258330084154448e+00 -1.735590735453364841e+00 -1.698053737092880766e+00 -1.653029236870891650e+00 -1.600976037546201880e+00 -1.542429236419370131e+00 -1.477986117740324401e+00 -1.408292823435747909e+00 -1.334033463971898259e+00 -1.255918617688012828e+00 -1.174669527044651662e+00 -1.091006620729809695e+00 -1.005640354366231115e+00 -9.192567819933807893e-01 -8.325129813746003915e-01 -7.460263207903368166e-01 -6.603716588589476633e-01 -5.760753357006230813e-01 -4.936123166720970956e-01 -4.134103847301740520e-01 -3.358443080810973869e-01 -2.612427593269999737e-01 -1.898870663890790400e-01 -1.220208141089242776e-01 -5.784593704149206678e-02 2.465344460988398018e-03 5.877554780062745760e-02 1.109676444969841524e-01 1.589493939253438515e-01 2.026474712002207246e-01 2.420063191257440516e-01 2.769835401120364082e-01 3.075532752714607021e-01 3.336979461882366160e-01 3.554189939985386570e-01 3.727265134650422085e-01 3.856420617191606559e-01 3.942059235405035444e-01 3.984671920565521774e-01 3.984897652622499953e-01 3.943527353429618909e-01 3.861496435078255463e-01 3.739878865145704334e-01 3.579892213910595977e-01 3.382902179930708519e-01 3.150420859244896787e-01 2.884092132598285452e-01 2.585721142119721261e-01 2.257230646287746723e-01 1.900705005826470451e-01 1.518389714307191718e-01 1.112644989906854259e-01 6.860560322045029802e-02 2.413386224992837212e-02 -2.186073128330467269e-02 -6.906744801600937789e-02 -1.171546380810617183e-01 -1.657731089470647345e-01 -2.145503483812494228e-01 -2.630935223496078113e-01 -3.109905683078831862e-01 -3.578097401880822592e-01 -4.031048503633669067e-01 -4.464133685014802788e-01 -4.872628890011203584e-01 -5.251773357074054349e-01 -5.596801757674655375e-01 -5.902966139365575238e-01 -6.165687857335189204e-01 -6.380560851796588384e-01 -6.543447620654742058e-01 -6.650584600969937643e-01 -6.698614188072608000e-01 -6.684716117945523894e-01 -6.606680015255730343e-01 -6.462950567704309757e-01 -6.252713554073724422e-01 -5.975981001863611697e-01 -5.633592933306884598e-01 -5.227320153353502974e-01 -4.759768378791543464e-01 -4.234513673990921157e-01 -3.656019569046474738e-01 -3.029585948184293498e-01 -2.361360239716986109e-01 -1.658181258633205368e-01 -9.275608384472806833e-02 -1.775202665939178137e-02 5.834903346129847318e-02 3.891472748028579343e-01 -4.286635530405439876e-01
