0.000000000000000000e+00 0.000000000000000000e+00 9.151224046945571899e-03
1.010101010101010187e-02 3.204303915347726686e-04 1.758231222629547119e-02
2.020202020202020374e-02 1.280431306054720039e-03 2.604313567280769348e-02
3.030303030303030387e-02 2.876137157977123535e-03 3.436424955725669861e-02
4.040404040404040747e-02 5.101122595664082764e-03 4.243273660540580750e-02
5.050505050505051108e-02 7.946428357522381664e-03 5.050136521458625793e-02
6.060606060606060774e-02 1.140059731877171925e-02 6.006367132067680359e-02
7.070707070707071829e-02 1.544972058266163954e-02 6.959910690784454346e-02
8.080808080808081495e-02 2.007749342905885970e-02 7.906944304704666138e-02
9.090909090909091161e-02 2.526528089327897963e-02 8.934140950441360474e-02
1.010101010101010222e-01 3.099219270894206651e-02 1.017191559076309204e-01
1.111111111111111188e-01 3.723516732154353442e-02 1.141826361417770386e-01
1.212121212121212155e-01 4.396907742371465588e-02 1.218517571687698364e-01
1.313131313131313260e-01 5.116680028751947884e-02 1.280651539564132690e-01
1.414141414141414366e-01 5.879935321660281072e-02 1.343288570642471313e-01
1.515151515151515194e-01 6.683600258753089052e-02 1.406622976064682007e-01
1.616161616161616299e-01 7.524438757943496814e-02 1.479388624429702759e-01
1.717171717171717404e-01 8.399065044495318544e-02 1.552153229713439941e-01
1.818181818181818232e-01 9.303957279686161930e-02 1.624918133020401001e-01
1.919191919191919338e-01 1.023547173604724136e-01 1.697683334350585938e-01
2.020202020202020443e-01 1.118985746198550291e-01 1.770712882280349731e-01
2.121212121212121271e-01 1.216327137663023861e-01 1.844705343246459961e-01
2.222222222222222376e-01 1.315179373402923235e-01 1.918697953224182129e-01
2.323232323232323482e-01 1.415144389435642469e-01 1.992690414190292358e-01
2.424242424242424310e-01 1.515819633858964122e-01 2.066682279109954834e-01
2.525252525252525415e-01 1.616799686217820220e-01 2.140674740076065063e-01
2.626262626262626521e-01 1.717677888254953156e-01 2.212789207696914673e-01
2.727272727272727626e-01 1.818047979490457489e-01 2.275515347719192505e-01
2.828282828282828731e-01 1.917505731062409957e-01 2.338241785764694214e-01
2.929292929292929282e-01 2.015650571275287573e-01 2.400967478752136230e-01
3.030303030303030387e-01 2.112087196344483164e-01 2.463693469762802124e-01
3.131313131313131493e-01 2.206427159893742385e-01 2.509565949440002441e-01
3.232323232323232598e-01 2.298290434857423459e-01 2.549548745155334473e-01
3.333333333333333703e-01 2.387306941560659590e-01 2.589232921600341797e-01
3.434343434343434809e-01 2.473118035897252653e-01 2.628531157970428467e-01
3.535353535353535914e-01 2.555377951696660155e-01 2.655457258224487305e-01
3.636363636363636465e-01 2.633755191567171972e-01 2.678517401218414307e-01
3.737373737373737570e-01 2.707933860721129515e-01 2.701576948165893555e-01
3.838383838383838675e-01 2.777614938529154309e-01 2.724636793136596680e-01
3.939393939393939781e-01 2.842517482812416119e-01 2.747696936130523682e-01
4.040404040404040886e-01 2.902379762164137289e-01 2.770756185054779053e-01
4.141414141414141992e-01 2.956960311892192217e-01 2.793816030025482178e-01
4.242424242424242542e-01 3.006038909492821376e-01 2.816875576972961426e-01
4.343434343434343647e-01 3.049441410205855907e-01 2.839936017990112305e-01
4.444444444444444753e-01 3.086976771976092104e-01 2.864567637443542480e-01
4.545454545454545858e-01 3.118490012323869021e-01 2.891449332237243652e-01
4.646464646464646964e-01 3.143854238808403423e-01 2.918331027030944824e-01
4.747474747474748069e-01 3.162967319343020223e-01 2.945212721824645996e-01
4.848484848484848619e-01 3.175752293812979521e-01 2.972095310688018799e-01
4.949494949494949725e-01 3.182157684466538350e-01 2.998976707458496094e-01
5.050505050505050830e-01 3.182157703848054742e-01 3.025858700275421143e-01
5.151515151515152491e-01 3.175752359459285135e-01 3.052740991115570068e-01
5.252525252525253041e-01 3.162967454755496455e-01 3.068295419216156006e-01
5.353535353535353591e-01 3.143854486504901735e-01 3.076294362545013428e-01
5.454545454545455252e-01 3.118490438961281086e-01 3.084292411804199219e-01
5.555555555555555802e-01 3.086977475718862829e-01 3.092291653156280518e-01
5.656565656565657463e-01 3.049442530533690854e-01 3.100290000438690186e-01
5.757575757575758013e-01 3.006036798805090116e-01 3.108288943767547607e-01
5.858585858585858563e-01 2.956935131812749584e-01 3.102703690528869629e-01
5.959595959595960224e-01 2.902335336197603421e-01 3.014343678951263428e-01
6.060606060606060774e-01 2.842457381556547924e-01 2.925984561443328857e-01
6.161616161616162435e-01 2.777542519390347464e-01 2.837625443935394287e-01
6.262626262626262985e-01 2.707852316999492803e-01 2.749265432357788086e-01
6.363636363636364646e-01 2.633667610262536707e-01 2.660906910896301270e-01
6.464646464646465196e-01 2.555287379554442850e-01 2.572547793388366699e-01
6.565656565656565746e-01 2.473027553367079245e-01 2.484188377857208252e-01
6.666666666666667407e-01 2.387219744479202044e-01 2.395829409360885620e-01
6.767676767676767957e-01 2.298209923787718212e-01 2.307469695806503296e-01
6.868686868686869618e-01 2.206357037154738909e-01 2.219110131263732910e-01
6.969696969696970168e-01 2.112031570844949968e-01 2.130751162767410278e-01
7.070707070707071829e-01 2.015614071324131340e-01 2.042392045259475708e-01
7.171717171717172379e-01 1.917493625361755827e-01 1.954032331705093384e-01
7.272727272727272929e-01 1.818066306527398313e-01 1.865673512220382690e-01
7.373737373737374590e-01 1.717733594292203403e-01 1.777313947677612305e-01
7.474747474747475140e-01 1.616900772041852674e-01 1.688954830169677734e-01
7.575757575757576801e-01 1.515975310376516672e-01 1.600595861673355103e-01
7.676767676767677351e-01 1.415365242115656785e-01 1.512236148118972778e-01
7.777777777777777901e-01 1.315477535441364476e-01 1.423875838518142700e-01
7.878787878787879562e-01 1.216716471603024874e-01 1.335516870021820068e-01
7.979797979797980112e-01 1.119482033568864054e-01 1.247157379984855652e-01
8.080808080808081773e-01 1.024168311946350718e-01 1.158798635005950928e-01
8.181818181818182323e-01 9.311619344041968671e-02 1.070439070463180542e-01
8.282828282828283983e-01 8.408405247139491556e-02 9.809397906064987183e-02
8.383838383838384534e-01 7.535081982200175776e-02 8.892218023538589478e-02
8.484848484848485084e-01 6.694243468324326263e-02 7.975039631128311157e-02
8.585858585858586745e-01 5.890578526863667064e-02 7.057867944240570068e-02
8.686868686868687295e-01 5.127323232182660201e-02 6.140692904591560364e-02
8.787878787878788955e-01 4.407550941611729223e-02 5.223501101136207581e-02
8.888888888888889506e-01 3.734159918458230393e-02 4.306331276893615723e-02
8.989898989898991166e-01 3.109861659383571925e-02 3.389147669076919556e-02
9.090909090909091717e-01 2.537169973039957865e-02 2.471971884369850159e-02
9.191919191919192267e-01 2.018390853786968669e-02 1.673561707139015198e-02
9.292929292929293927e-01 1.555613191055429945e-02 9.746935218572616577e-03
9.393939393939394478e-01 1.150700351506321606e-02 3.790903836488723755e-03
9.494949494949496138e-01 8.052826675615437635e-03 -2.164941281080245972e-03
9.595959595959596689e-01 5.207508621760767453e-03 -8.120920509099960327e-03
9.696969696969697239e-01 2.982504358928689259e-03 -1.407684758305549622e-02
9.797979797979798899e-01 1.386770382903926291e-03 -2.003278955817222595e-02
9.898989898989899450e-01 4.267284191306064400e-04 -2.306480333209037781e-02
1.000000000000000000e+00 1.062393268625727583e-04 -2.547338977456092834e-02
